numero;despacho;data
112018004532;9.1;2022-02-08
112018004657;9.1;2022-02-15
112018004669;9.1;2022-02-15
112018004736;9.1;2022-02-22
112018004740;9.1;2022-02-22
112018004840;9.1;2022-02-01
112018004924;9.1;2022-02-01
112018005108;9.1;2022-02-08
112018005248;9.1;2022-02-15
112018005270;9.1;2022-02-08
112018005384;9.1;2022-02-01
112018005525;9.1;2022-02-01
112018005546;9.2;2022-02-15
112018005608;9.1;2022-02-08
112018005888;11.2;2022-02-15
112018005909;9.1;2022-02-08
112018006119;9.1;2022-02-01
112018006123;9.1;2022-02-08
112018006124;9.1;2022-02-15
112018006335;9.1;2022-02-15
112018006401;9.1;2022-02-01
112018006499;9.1;2022-02-22
112018006543;9.1;2022-02-15
112018006549;9.1;2022-02-15
112018006551;9.1;2022-02-22
112018006725;9.1;2022-02-08
112018006764;9.1;2022-02-22
112018006790;9.1;2022-02-22
112018006812;9.1;2022-02-08
112018007258;11.2;2022-02-15
112018007300;9.1;2022-02-08
112018007341;9.1;2022-02-22
112018007354;9.1;2022-02-22
112018007852;9.1;2022-02-22
112018007856;9.1;2022-02-22
112018007875;9.1;2022-02-22
112018007899;9.1;2022-02-08
112018008040;9.2;2022-02-15
112018008376;9.1;2022-02-08
112018008456;9.1;2022-02-22
112018008710;9.1;2022-02-15
112018008761;9.1;2022-02-01
112018008771;9.2;2022-02-01
112018008822;9.1;2022-02-08
112018008833;9.2;2022-02-15
112018008947;9.2;2022-02-15
112018009255;9.1;2022-02-08
112018009380;9.1;2022-02-15
112018009403;9.1;2022-02-22
112018009473;9.1;2022-02-15
112018009547;9.1;2022-02-01
112018009722;9.1;2022-02-22
112018009790;9.2;2022-02-22
112018009839;9.1;2022-02-22
112018009893;9.1;2022-02-01
112018009919;9.1;2022-02-08
112018010180;9.1;2022-02-08
112018010195;9.1;2022-02-01
112018010245;9.1;2022-02-15
112018010316;9.1;2022-02-15
112018010573;9.1;2022-02-22
112018010749;9.1;2022-02-22
112018010910;9.1;2022-02-22
112018010929;9.1;2022-02-01
112018011169;9.1;2022-02-01
112018011236;9.1;2022-02-01
112018011314;11.2;2022-02-15
112018011533;9.1;2022-02-22
112018011536;9.1;2022-02-22
112018011648;9.2;2022-02-22
112018011680;9.1;2022-02-22
112018011684;9.1;2022-02-22
112018011989;9.1;2022-02-01
112018012202;9.1;2022-02-08
112018012250;9.1;2022-02-01
112018012308;9.1;2022-02-01
112018012332;9.1;2022-02-01
112018012357;9.1;2022-02-01
112018012637;9.1;2022-02-22
112018012783;9.1;2022-02-15
112018012831;9.1;2022-02-08
112018012879;9.1;2022-02-15
112018013296;9.1;2022-02-08
112018013317;9.1;2022-02-15
112018013363;9.1;2022-02-01
112018013600;9.1;2022-02-01
112018013745;11.2;2022-02-15
112018014076;9.1;2022-02-01
112018014088;11.2;2022-02-22
112018014132;11.2;2022-02-15
112018014269;9.1;2022-02-01
112018014549;9.1;2022-02-01
112018014556;11.2;2022-02-22
112018014684;9.1;2022-02-15
112018014919;9.1;2022-02-08
112018015072;9.1;2022-02-01
112018015311;9.1;2022-02-22
112018015336;9.1;2022-02-01
112018015426;9.1;2022-02-01
112018015465;9.1;2022-02-15
112018015528;9.1;2022-02-01
112018015531;9.1;2022-02-01
112018015652;9.1;2022-02-15
112018015733;9.1;2022-02-15
112018015739;9.1;2022-02-01
112018015841;9.1;2022-02-15
112018016430;11.2;2022-02-15
112018016445;9.1;2022-02-08
112018016494;11.2;2022-02-01
112018016499;9.1;2022-02-08
112018016652;11.2;2022-02-15
112018016653;11.2;2022-02-15
112018016785;9.1;2022-02-22
112018016841;11.2;2022-02-08
112018016910;9.1;2022-02-22
112018016991;11.2;2022-02-08
112018017241;9.1;2022-02-15
112018017253;9.1;2022-02-01
112018067409;11.2;2022-02-08
112018067494;9.1;2022-02-22
112018067495;9.1;2022-02-08
112018067673;9.1;2022-02-15
112018067686;11.2;2022-02-15
112018067773;9.1;2022-02-22
112018068094;9.1;2022-02-15
112018068260;9.1;2022-02-15
112018068669;9.1;2022-02-22
112018068732;9.2;2022-02-01
112018068827;11.2;2022-02-08
112018069041;11.2;2022-02-15
112018069060;9.2;2022-02-15
112018069067;9.1;2022-02-15
112018069097;9.1;2022-02-08
112018069122;11.2;2022-02-15
112018069128;9.1;2022-02-01
112018069266;9.2;2022-02-08
112018069301;9.1;2022-02-08
112018069350;9.1;2022-02-08
112018069425;11.2;2022-02-15
112018069436;9.2;2022-02-08
112018069473;11.2;2022-02-15
112018069581;9.1;2022-02-01
112018069699;11.2;2022-02-15
112018069873;9.2;2022-02-22
112018069928;11.2;2022-02-08
112018070019;9.1;2022-02-01
112018070030;9.1;2022-02-01
112018070090;9.1;2022-02-01
112018070650;11.2;2022-02-15
112018070653;9.2;2022-02-08
112018071076;9.1;2022-02-22
112018071201;9.1;2022-02-08
112018071587;9.1;2022-02-01
112018072088;11.2;2022-02-15
112018072181;9.1;2022-02-08
112018072236;9.2;2022-02-22
112018072270;11.2;2022-02-22
112018072352;11.2;2022-02-08
112018072577;11.2;2022-02-08
112018072875;11.2;2022-02-22
112018072905;11.2;2022-02-22
112018073331;11.2;2022-02-15
112018073467;11.2;2022-02-15
112018073509;11.2;2022-02-15
112018073644;11.2;2022-02-22
112018073649;9.1;2022-02-01
112018073690;9.1;2022-02-15
112018073694;9.2;2022-02-01
112018074014;11.2;2022-02-22
112018074183;11.2;2022-02-08
112018074196;11.2;2022-02-22
112018074415;11.2;2022-02-08
112018074496;11.2;2022-02-08
112018074582;11.2;2022-02-22
112018074605;11.2;2022-02-08
112018075021;11.2;2022-02-01
112018075205;11.2;2022-02-01
112018075229;11.2;2022-02-22
112018075251;11.2;2022-02-15
112018075314;9.1;2022-02-15
112018075543;11.2;2022-02-15
112018075638;9.1;2022-02-15
112018075724;9.1;2022-02-22
112018076030;11.2;2022-02-08
112018076084;11.2;2022-02-15
112018076562;11.2;2022-02-22
112018077282;9.1;2022-02-22
112018077420;11.2;2022-02-22
112018077516;9.2;2022-02-15
112019000772;11.2;2022-02-15
112019000993;9.1;2022-02-08
112019001004;9.1;2022-02-08
112019001074;9.1;2022-02-22
112019001123;11.2;2022-02-15
112019001254;9.1;2022-02-08
112019001492;9.1;2022-02-22
112019001796;9.1;2022-02-22
112019001799;9.1;2022-02-22
112019002389;11.2;2022-02-15
112019002400;9.1;2022-02-22
112019002516;11.2;2022-02-22
112019002572;9.1;2022-02-08
112019002605;9.1;2022-02-08
112019002649;9.1;2022-02-08
112019002659;11.2;2022-02-22
112019003589;9.1;2022-02-08
112019003659;9.1;2022-02-08
112019004131;11.2;2022-02-15
112019005065;11.2;2022-02-22
112019005234;11.2;2022-02-15
112019005279;9.1;2022-02-08
112019006797;11.2;2022-02-22
112019007108;11.2;2022-02-22
112019007605;11.2;2022-02-22
112019007706;11.2;2022-02-15
112019008008;9.2;2022-02-15
112019008011;11.2;2022-02-15
112019008110;9.2;2022-02-08
112019008171;9.2;2022-02-01
112019008376;9.2;2022-02-15
112019008515;11.2;2022-02-15
112019009727;9.1;2022-02-15
112019010268;9.1;2022-02-08
112019010392;11.2;2022-02-08
112019010417;11.2;2022-02-08
112019010823;9.1;2022-02-22
112019011278;11.2;2022-02-15
112019011485;11.2;2022-02-08
112019011573;11.2;2022-02-08
112019011965;11.2;2022-02-15
112019012096;11.2;2022-02-15
112019012109;11.2;2022-02-15
112019012781;11.2;2022-02-15
112019013094;9.1;2022-02-08
112019013095;9.1;2022-02-08
112019013204;9.1;2022-02-22
112019013331;9.1;2022-02-22
112019013394;9.1;2022-02-08
112019014131;9.1;2022-02-08
112019014145;9.1;2022-02-01
112019018544;9.2;2022-02-15
112019020211;9.2;2022-02-08
112019020459;9.1;2022-02-01
112019023172;9.1;2022-02-08
112019024941;9.1;2022-02-22
112019025924;9.1;2022-02-22
112019027037;9.1;2022-02-08
112019027480;9.1;2022-02-01
112020000415;9.1;2022-02-08
112020001542;9.1;2022-02-08
112020001544;9.1;2022-02-22
112020001569;9.1;2022-02-22
112020001780;9.1;2022-02-01
112020002058;9.1;2022-02-08
112020002313;9.1;2022-02-01
112020002672;9.1;2022-02-01
112020002763;9.1;2022-02-08
112020003029;9.1;2022-02-01
112020003867;9.1;2022-02-08
112020007312;9.1;2022-02-22
112020007489;9.1;2022-02-22
112020007758;9.1;2022-02-08
112020009830;9.1;2022-02-15
112020010096;9.1;2022-02-01
112020010200;9.1;2022-02-15
112020010313;9.2;2022-02-01
112020010704;9.1;2022-02-01
112020010784;9.1;2022-02-22
112020011757;9.1;2022-02-22
112020012301;9.2;2022-02-22
112020013141;9.1;2022-02-15
112020013724;9.1;2022-02-15
112020013803;9.1;2022-02-01
112020016325;9.1;2022-02-15
112020022770;9.1;2022-02-22
112021000567;9.1;2022-02-22
112021001378;9.1;2022-02-22
112021007044;9.1;2022-02-08
112021009128;9.1;2022-02-15
112021017507;9.1;2022-02-22
122013032932;9.2;2022-02-01
122015013885;9.1;2022-02-01
122015014020;9.1;2022-02-08
122015017458;9.2;2022-02-15
122015020126;9.1;2022-02-01
122015020130;9.2;2022-02-15
122015021369;9.1;2022-02-01
122015029881;9.1;2022-02-22
122016006104;11.2;2022-02-22
122016011565;9.1;2022-02-01
122016018263;9.1;2022-02-01
122016030038;9.1;2022-02-01
122017001987;9.1;2022-02-15
122017010909;11.2;2022-02-22
122017012037;9.1;2022-02-01
122017012046;9.1;2022-02-22
122017012064;9.1;2022-02-22
122017014818;11.2;2022-02-22
122017014820;11.2;2022-02-22
122017018553;9.1;2022-02-08
122017023518;9.2;2022-02-08
122018014483;9.1;2022-02-01
122019000355;9.2;2022-02-08
122019014590;9.2;2022-02-08
122019022630;9.2;2022-02-08
122019027779;9.2;2022-02-15
122019027780;9.2;2022-02-15
122020000182;9.1;2022-02-08
122020000183;9.1;2022-02-15
122020001339;9.2;2022-02-22
122020001348;9.2;2022-02-22
122020001361;9.1;2022-02-08
122020001488;9.1;2022-02-22
122020002633;9.2;2022-02-08
122020003759;9.2;2022-02-22
122020004124;9.1;2022-02-08
122020004383;9.1;2022-02-01
122020004868;9.2;2022-02-08
122020005652;9.2;2022-02-15
122020005657;9.1;2022-02-15
122020005659;9.1;2022-02-15
122020005662;9.2;2022-02-15
122020006389;9.2;2022-02-08
122020006539;9.1;2022-02-01
122020006573;9.1;2022-02-08
122020006820;9.1;2022-02-08
122020006900;11.2;2022-02-08
122020006959;9.1;2022-02-08
122020008462;9.2;2022-02-01
122020009181;9.2;2022-02-08
122020010418;9.1;2022-02-22
122020010829;9.1;2022-02-01
122020011109;9.2;2022-02-08
122020011114;9.2;2022-02-08
122020011331;9.1;2022-02-22
122020012912;11.2;2022-02-01
122020013134;9.2;2022-02-15
122020013775;9.1;2022-02-01
122020014648;9.1;2022-02-08
122020014769;9.2;2022-02-08
122020015829;9.1;2022-02-01
122020017288;9.1;2022-02-01
122020017346;9.1;2022-02-01
122020017367;9.2;2022-02-01
122020018176;9.2;2022-02-01
122020018459;9.2;2022-02-08
122020019067;11.2;2022-02-01
122020019873;9.2;2022-02-01
122020020259;9.2;2022-02-15
122020020260;9.2;2022-02-15
122020020290;9.1;2022-02-01
122020020442;9.2;2022-02-08
122020021869;9.1;2022-02-15
122020022640;9.1;2022-02-08
122020022801;11.2;2022-02-08
122020022830;9.2;2022-02-15
122020022852;9.1;2022-02-15
122020023158;9.2;2022-02-22
122020023241;9.2;2022-02-01
122020023248;9.2;2022-02-01
122020024058;9.1;2022-02-08
122020024672;9.2;2022-02-15
122020025248;9.1;2022-02-08
122020025528;9.1;2022-02-22
122020026370;9.2;2022-02-22
122020026402;9.2;2022-02-22
122020026583;9.1;2022-02-08
122021001140;9.2;2022-02-15
122021001906;9.1;2022-02-08
122021002313;9.2;2022-02-08
122021002317;9.2;2022-02-15
122021002340;9.1;2022-02-08
122021003079;9.1;2022-02-22
122021003080;9.1;2022-02-22
122021004758;9.1;2022-02-01
122021007893;9.1;2022-02-08
122021007932;9.2;2022-02-15
122021008756;9.1;2022-02-15
122021009064;9.1;2022-02-01
122021010320;9.1;2022-02-01
122021010380;9.1;2022-02-22
122021011439;9.1;2022-02-01
122021012310;9.1;2022-02-08
122021013296;9.1;2022-02-22
122021013566;9.1;2022-02-08
122021013570;9.1;2022-02-08
122021013575;9.1;2022-02-08
122021013836;9.1;2022-02-15
122021014156;9.2;2022-02-08
122021014810;9.1;2022-02-08
122021015111;9.2;2022-02-15
122021015693;9.1;2022-02-08
122021016582;9.2;2022-02-01
122021016957;9.2;2022-02-01
122021017566;9.1;2022-02-22
122021018502;9.1;2022-02-15
122021018674;9.2;2022-02-22
122021019814;9.2;2022-02-08
122021019888;9.2;2022-02-15
122021021712;9.1;2022-02-01
122021021790;9.2;2022-02-01
122021021803;9.1;2022-02-08
122021022056;9.2;2022-02-08
122021022085;9.2;2022-02-01
122021025062;9.1;2022-02-15
122021026881;9.2;2022-02-08
122022000063;9.1;2022-02-22
122022000065;9.1;2022-02-22
122022001282;9.2;2022-02-22
132015016738;9.2;2022-02-15
132016012037;9.1;2022-02-22
132019015746;9.2;2022-02-01
202012009173;9.1;2022-02-01
202013014758;9.1;2022-02-01
202013019808;9.1;2022-02-08
202013030575;9.2;2022-02-08
202015003745;9.1;2022-02-08
202015013338;9.2;2022-02-08
202015022005;9.1;2022-02-01
202015026802;9.1;2022-02-01
202016000256;9.2;2022-02-08
202016001190;9.2;2022-02-22
202016001859;9.2;2022-02-08
202016002924;11.2;2022-02-01
202016003971;9.2;2022-02-15
202016004857;9.2;2022-02-22
202016007550;9.1;2022-02-01
202016007735;9.2;2022-02-08
202016009120;9.2;2022-02-15
202016010532;9.1;2022-02-22
202016010606;9.1;2022-02-01
202016013497;9.2;2022-02-15
202016013918;9.2;2022-02-22
202016014734;9.1;2022-02-08
202016015246;9.1;2022-02-15
202016016196;9.2;2022-02-22
202016016440;9.2;2022-02-08
202016017487;9.1;2022-02-22
202016018445;9.1;2022-02-01
202016018939;9.1;2022-02-08
202016019346;9.1;2022-02-15
202016019558;9.1;2022-02-01
202016020753;9.2;2022-02-01
202016020918;9.2;2022-02-01
202016022000;9.1;2022-02-22
202016022074;9.1;2022-02-22
202016023006;9.2;2022-02-22
202016023200;9.2;2022-02-15
202016023400;9.2;2022-02-01
202016023561;9.2;2022-02-08
202016023663;9.2;2022-02-22
202016023933;9.2;2022-02-01
202016024259;9.2;2022-02-22
202016024367;9.2;2022-02-22
202016024908;9.1;2022-02-22
202016025769;9.1;2022-02-08
202016025979;9.1;2022-02-08
202016026800;9.1;2022-02-15
202016026940;9.1;2022-02-15
202016027441;9.1;2022-02-08
202016028279;9.1;2022-02-08
202016029218;9.1;2022-02-08
202016029292;9.1;2022-02-22
202016029377;9.2;2022-02-22
202016030737;9.1;2022-02-22
202017000585;9.1;2022-02-08
202017002306;9.1;2022-02-15
202017002885;9.1;2022-02-08
202017002886;9.1;2022-02-15
202017002890;9.1;2022-02-15
202017004878;9.1;2022-02-15
202017005571;9.1;2022-02-15
202017026378;9.1;2022-02-15
202017027413;9.1;2022-02-15
202018001776;9.2;2022-02-22
202018011303;9.2;2022-02-22
202018013125;9.2;2022-02-08
202019013240;9.2;2022-02-08
202019013922;9.2;2022-02-01
202019016436;9.1;2022-02-01
202019019309;9.1;2022-02-08
202020004166;9.1;2022-02-08
202020013812;9.1;2022-02-08
202020015132;9.1;2022-02-08
202020023645;9.2;2022-02-22
202020024178;9.1;2022-02-08
202020024764;9.1;2022-02-22
202020025963;9.1;2022-02-01
202021000536;9.1;2022-02-22
202021004468;9.2;2022-02-22
202021007999;9.2;2022-02-22
202021009600;9.2;2022-02-01
202021014701;9.1;2022-02-22
202021017122;9.1;2022-02-15
212013000025;9.2;2022-02-22
212015027237;9.1;2022-02-01
212018069918;11.2;2022-02-01
PI0501541;9.2;2022-02-01
PI0503542;9.1;2022-02-22
PI0513321;9.1;2022-02-08
PI0514823;9.2;2022-02-08
PI0519370;9.2;2022-02-01
PI0611966;9.1;2022-02-15
PI0611993;9.2;2022-02-01
PI0612216;9.1;2022-02-15
PI0612778;9.1;2022-02-01
PI0707826;9.1;2022-02-22
PI0713350;9.1;2022-02-08
PI0716647;9.2;2022-02-15
PI0717150;9.1;2022-02-01
PI0717753;9.1;2022-02-08
PI0718130;9.1;2022-02-15
PI0720619;9.1;2022-02-15
PI0721069;9.2;2022-02-08
PI0806697;9.2;2022-02-15
PI0808301;9.1;2022-02-08
PI0808551;9.1;2022-02-08
PI0809594;9.2;2022-02-15
PI0809595;9.2;2022-02-15
PI0810631;9.2;2022-02-08
PI0811309;9.1;2022-02-08
PI0811501;9.1;2022-02-01
PI0812051;9.2;2022-02-22
PI0813707;9.1;2022-02-01
PI0813954;9.2;2022-02-15
PI0814628;9.1;2022-02-22
PI0817537;9.1;2022-02-22
PI0818302;9.1;2022-02-08
PI0820953;9.1;2022-02-22
PI0820958;9.1;2022-02-22
PI0821345;9.1;2022-02-08
PI0906474;9.2;2022-02-01
PI0908917;9.1;2022-02-15
PI0909823;9.1;2022-02-08
PI0910622;9.2;2022-02-08
PI0911906;9.2;2022-02-15
PI0913954;9.1;2022-02-01
PI0916997;9.2;2022-02-15
PI0917377;9.1;2022-02-08
PI0919000;9.1;2022-02-08
PI0919811;9.1;2022-02-01
PI0921964;9.1;2022-02-01
PI0922305;9.1;2022-02-08
PI0922538;9.2;2022-02-01
PI0922693;9.1;2022-02-08
PI0924578;9.1;2022-02-15
PI1000679;9.2;2022-02-08
PI1002159;9.2;2022-02-01
PI1007346;9.1;2022-02-01
PI1009138;9.1;2022-02-08
PI1011404;9.1;2022-02-01
PI1013510;11.2;2022-02-01
PI1013958;9.1;2022-02-01
PI1014164;9.1;2022-02-01
PI1015542;9.1;2022-02-22
PI1100691;9.2;2022-02-22
PI1102029;9.1;2022-02-01
PI1102280;9.1;2022-02-08
PI1102628;9.2;2022-02-08
PI1103224;9.1;2022-02-08
PI1104102;9.2;2022-02-08
PI1104429;9.2;2022-02-22
PI1104946;9.2;2022-02-22
PI1106184;9.1;2022-02-08
PI1106511;9.2;2022-02-15
PI1106768;9.1;2022-02-08
PI1106874;9.1;2022-02-08
PI1107328;9.2;2022-02-08
102012000340;9.1;2022-03-08
102012001875;9.2;2022-03-03
102012001923;9.1;2022-03-29
102012002375;9.1;2022-03-03
102012006624;9.2;2022-03-22
102012007230;9.2;2022-03-15
102012010659;9.1;2022-03-15
102012011546;9.2;2022-03-03
102012011699;9.2;2022-03-15
102012012884;9.1;2022-03-15
102012013391;9.1;2022-03-03
102012013590;9.1;2022-03-15
102012014821;9.1;2022-03-03
102012015155;9.2;2022-03-15
102012016952;9.2;2022-03-15
102012017040;9.1;2022-03-15
102012018535;9.1;2022-03-29
102012019167;9.1;2022-03-29
102012019268;9.1;2022-03-08
102012020533;9.1;2022-03-15
102012021143;9.1;2022-03-15
102012021280;9.1;2022-03-29
102012021607;9.1;2022-03-22
102012021784;9.1;2022-03-03
102012022277;9.1;2022-03-29
102012022644;9.2;2022-03-22
102012023219;9.2;2022-03-29
102012024503;11.2;2022-03-03
102012024740;9.2;2022-03-22
102012024762;9.1;2022-03-29
102012026429;9.1;2022-03-03
102012027566;9.1;2022-03-15
102012028270;9.1;2022-03-03
102012028689;11.2;2022-03-22
102012028940;9.2;2022-03-03
102012030309;9.1;2022-03-08
102012030388;9.1;2022-03-03
102012031655;9.2;2022-03-29
102012033144;9.1;2022-03-08
102012033302;9.2;2022-03-22
102013000006;9.1;2022-03-15
102013001459;9.2;2022-03-29
102013001692;9.2;2022-03-22
102013001744;9.1;2022-03-03
102013001898;9.2;2022-03-08
102013002592;9.1;2022-03-29
102013002598;9.1;2022-03-29
102013002784;9.1;2022-03-03
102013003227;9.2;2022-03-29
102013003270;9.1;2022-03-08
102013004199;9.1;2022-03-15
102013006108;9.1;2022-03-15
102013007090;9.1;2022-03-15
102013008167;11.2;2022-03-29
102013008846;9.1;2022-03-08
102013010611;9.1;2022-03-29
102013011258;9.1;2022-03-29
102013011290;9.2;2022-03-22
102013011921;9.1;2022-03-03
102013012083;9.2;2022-03-03
102013012304;9.1;2022-03-29
102013013749;9.1;2022-03-03
102013014352;9.1;2022-03-15
102013015279;9.1;2022-03-29
102013015296;9.1;2022-03-03
102013015723;9.1;2022-03-22
102013015965;9.1;2022-03-03
102013016531;9.2;2022-03-22
102013016812;9.1;2022-03-22
102013016949;9.2;2022-03-08
102013017425;9.1;2022-03-03
102013018480;9.2;2022-03-15
102013019070;9.2;2022-03-29
102013019755;9.2;2022-03-29
102013019767;9.1;2022-03-03
102013020440;9.2;2022-03-03
102013020660;9.2;2022-03-03
102013021087;9.2;2022-03-15
102013021143;9.2;2022-03-15
102013021427;9.1;2022-03-08
102013021949;9.1;2022-03-22
102013022380;9.1;2022-03-03
102013023073;11.2;2022-03-15
102013023374;9.2;2022-03-29
102013023886;9.2;2022-03-08
102013026411;9.1;2022-03-15
102013026562;9.2;2022-03-03
102013026625;9.1;2022-03-15
102013026715;9.1;2022-03-29
102013027256;9.2;2022-03-03
102013027494;11.2;2022-03-03
102013027546;9.2;2022-03-29
102013027741;9.1;2022-03-29
102013028082;9.1;2022-03-15
102013028472;9.2;2022-03-22
102013029250;9.1;2022-03-22
102013029456;9.2;2022-03-29
102013029540;9.2;2022-03-03
102013030694;9.1;2022-03-22
102013030758;9.2;2022-03-29
102013030981;9.2;2022-03-03
102013031027;9.1;2022-03-15
102013031247;9.1;2022-03-22
102013031264;9.2;2022-03-08
102013031950;9.2;2022-03-29
102013032152;9.1;2022-03-03
102013032317;9.1;2022-03-15
102013032580;9.2;2022-03-22
102013032647;9.2;2022-03-29
102013032649;9.2;2022-03-08
102013032773;9.1;2022-03-08
102013032776;9.1;2022-03-08
102013033412;9.1;2022-03-22
102013033429;9.1;2022-03-03
